132042,141133,53403,1.2922e+09
132049,141145,53404,1.2922e+09
132056,141159,53405,1.2922e+09
132064,141173,53406,1.2922e+09
132073,141187,53407,1.2922e+09
132083,141203,53408,1.2922e+09
132093,141220,53409,1.2922e+09
132104,141238,53410,1.2922e+09
132115,141256,53411,1.2922e+09
132127,141275,53412,1.2922e+09
132139,141294,53413,1.2922e+09
132151,141314,53414,1.2922e+09
132164,141335,53415,1.2922e+09
132177,141356,53416,1.2922e+09
132191,141377,53417,1.2922e+09
132205,141398,53418,1.2922e+09
132219,141420,53419,1.2922e+09
132235,141442,53420,1.2922e+09
132249,141463,53421,1.2922e+09
132264,141484,53422,1.2922e+09
132280,141506,53423,1.2922e+09
132296,141528,53424,1.2922e+09
132312,141549,53425,1.2922e+09
132328,141571,53426,1.2922e+09
132345,141593,53427,1.2922e+09
132362,141615,53428,1.2922e+09
132379,141637,53429,1.2922e+09
132396,141658,53430,1.2922e+09
132414,141680,53431,1.2922e+09
132431,141701,53432,1.2922e+09
132449,141723,53433,1.2922e+09
132467,141744,53434,1.2922e+09
132486,141766,53435,1.2922e+09
132503,141787,53436,1.2922e+09
132522,141809,53437,1.2922e+09
132541,141830,53438,1.2922e+09
132559,141852,53439,1.2922e+09
132579,141873,53440,1.2922e+09
132598,141894,53441,1.2922e+09
132618,141916,53442,1.2922e+09
132637,141937,53443,1.2922e+09
132658,141959,53444,1.2922e+09
132677,141979,53445,1.2922e+09
132697,141999,53446,1.2922e+09
132718,142018,53447,1.2922e+09
132739,142039,53448,1.2922e+09
132759,142058,53449,1.2922e+09
132780,142076,53450,1.2922e+09
132801,142095,53451,1.2922e+09
132822,142112,53452,1.2922e+09
132843,142130,53453,1.2922e+09
132866,142147,53454,1.2922e+09
132887,142164,53455,1.2922e+09
132908,142179,53456,1.2922e+09
132930,142194,53457,1.2922e+09
132952,142209,53458,1.2922e+09
132973,142224,53459,1.2922e+09
132995,142237,53460,1.2922e+09
133016,142251,53461,1.2922e+09
133039,142264,53462,1.2922e+09
133060,142277,53463,1.2922e+09
133083,142290,53464,1.2922e+09
133104,142302,53465,1.2922e+09
133126,142314,53466,1.2922e+09
133148,142326,53467,1.2922e+09
133170,142337,53468,1.2922e+09
133191,142348,53469,1.2922e+09
133213,142359,53470,1.2922e+09
133235,142370,53471,1.2922e+09
133256,142380,53472,1.2922e+09
133278,142391,53473,1.2922e+09
133300,142401,53474,1.2922e+09
133322,142410,53475,1.2922e+09
133344,142420,53476,1.2922e+09
133366,142429,53477,1.2922e+09
133387,142438,53478,1.2922e+09
133408,142447,53479,1.2922e+09
133429,142456,53480,1.2922e+09
133451,142464,53481,1.2922e+09
133472,142473,53482,1.2922e+09
133494,142482,53483,1.2922e+09
133515,142490,53484,1.2922e+09
133537,142499,53485,1.2922e+09
133558,142507,53486,1.2922e+09
133579,142516,53487,1.2922e+09
133599,142524,53488,1.2922e+09
133620,142534,53489,1.2922e+09
133641,142544,53490,1.2922e+09
133662,142555,53491,1.2922e+09
133682,142567,53492,1.2922e+09
133703,142579,53493,1.2922e+09
133723,142591,53494,1.2922e+09
133743,142604,53495,1.2922e+09
133762,142617,53496,1.2922e+09
133782,142630,53497,1.2922e+09
133802,142644,53498,1.2922e+09
133822,142659,53499,1.2922e+09
133842,142674,53500,1.2922e+09
133862,142689,53501,1.2922e+09
133881,142705,53502,1.2922e+09
133901,142721,53503,1.2922e+09
133921,142738,53504,1.2922e+09
133940,142754,53505,1.2922e+09
133959,142770,53506,1.2922e+09
133979,142787,53507,1.2922e+09
133998,142805,53508,1.2922e+09
134017,142822,53509,1.2922e+09
134036,142840,53510,1.2922e+09
134055,142857,53511,1.2922e+09
134073,142875,53512,1.2922e+09
134092,142894,53513,1.2922e+09
134110,142911,53514,1.2922e+09
134129,142929,53515,1.2922e+09
134147,142948,53516,1.2922e+09
134165,142966,53517,1.2922e+09
134183,142984,53518,1.2922e+09
134201,143003,53519,1.2922e+09
134219,143021,53520,1.2922e+09
134238,143040,53521,1.2922e+09
134255,143058,53522,1.2922e+09
134273,143078,53523,1.2922e+09
134291,143096,53524,1.2922e+09
134308,143115,53525,1.2922e+09
134325,143133,53526,1.2922e+09
134342,143152,53527,1.2922e+09
134359,143170,53528,1.2922e+09
134376,143189,53529,1.2922e+09
134393,143208,53530,1.2922e+09
134410,143227,53531,1.2922e+09
134427,143246,53532,1.2922e+09
134444,143266,53533,1.2922e+09
134460,143285,53534,1.2922e+09
134477,143304,53535,1.2922e+09
134494,143323,53536,1.2922e+09
134510,143342,53537,1.2922e+09
134526,143361,53538,1.2922e+09
134542,143380,53539,1.2922e+09
134558,143398,53540,1.2922e+09
134575,143418,53541,1.2922e+09
134591,143436,53542,1.2922e+09
134607,143455,53543,1.2922e+09
134623,143474,53544,1.2922e+09
134640,143493,53545,1.2922e+09
134656,143512,53546,1.2922e+09
134672,143530,53547,1.2922e+09
134688,143549,53548,1.2922e+09
134705,143568,53549,1.2922e+09
134721,143586,53550,1.2922e+09
134738,143605,53551,1.2922e+09
134755,143624,53552,1.2922e+09
134771,143643,53553,1.2922e+09
134788,143662,53554,1.2922e+09
134805,143682,53555,1.2922e+09
134822,143701,53556,1.2922e+09
134838,143720,53557,1.2922e+09
134855,143739,53558,1.2922e+09
134872,143758,53559,1.2922e+09
134890,143777,53560,1.2922e+09
134907,143796,53561,1.2922e+09
134924,143815,53562,1.2922e+09
134942,143835,53563,1.2922e+09
134958,143854,53564,1.2922e+09
134976,143873,53565,1.2922e+09
134993,143892,53566,1.2922e+09
135010,143912,53567,1.2922e+09
135028,143931,53568,1.2922e+09
135046,143951,53569,1.2922e+09
135062,143970,53570,1.2922e+09
135079,143990,53571,1.2922e+09
135096,144009,53572,1.2922e+09
135112,144029,53573,1.2922e+09
135129,144049,53574,1.2922e+09
135146,144069,53575,1.2922e+09
135163,144090,53576,1.2922e+09
135179,144111,53577,1.2922e+09
135196,144132,53578,1.2922e+09
135212,144152,53579,1.2922e+09
135228,144174,53580,1.2922e+09
135244,144195,53581,1.2922e+09
135260,144216,53582,1.2922e+09
135276,144238,53583,1.2922e+09
135291,144259,53584,1.2922e+09
135306,144280,53585,1.2922e+09
135321,144302,53586,1.2922e+09
135335,144324,53587,1.2922e+09
135350,144346,53588,1.2922e+09
135364,144368,53589,1.2922e+09
135379,144390,53590,1.2922e+09
135393,144413,53591,1.2922e+09
135407,144435,53592,1.2922e+09
135422,144458,53593,1.2922e+09
135435,144481,53594,1.2922e+09
135448,144504,53595,1.2922e+09
135462,144526,53596,1.2922e+09
135476,144549,53597,1.2922e+09
135489,144572,53598,1.2922e+09
135503,144596,53599,1.2922e+09
135516,144619,53600,1.2922e+09
135530,144642,53601,1.2922e+09
135543,144666,53602,1.2922e+09
135556,144689,53603,1.2922e+09
135570,144712,53604,1.2922e+09
135583,144736,53605,1.2922e+09
135595,144758,53606,1.2922e+09
135609,144781,53607,1.2922e+09
135622,144805,53608,1.2922e+09
135635,144828,53609,1.2922e+09
135649,144851,53610,1.2922e+09
135663,144875,53611,1.2922e+09
135676,144898,53612,1.2922e+09
135690,144922,53613,1.2922e+09
135704,144945,53614,1.2922e+09
135718,144969,53615,1.2922e+09
135732,144992,53616,1.2922e+09
135745,145014,53617,1.2922e+09
135759,145037,53618,1.2922e+09
135773,145060,53619,1.2922e+09
135788,145082,53620,1.2922e+09
135802,145105,53621,1.2922e+09
135818,145128,53622,1.2922e+09
135833,145150,53623,1.2922e+09
135849,145172,53624,1.2922e+09
135866,145194,53625,1.2922e+09
135882,145216,53626,1.2922e+09
135898,145237,53627,1.2922e+09
135915,145258,53628,1.2922e+09
135932,145280,53629,1.2922e+09
135949,145301,53630,1.2922e+09
135966,145321,53631,1.2922e+09
135984,145342,53632,1.2922e+09
136001,145363,53633,1.2922e+09
136019,145383,53634,1.2922e+09
136038,145404,53635,1.2922e+09
136056,145424,53636,1.2922e+09
136074,145444,53637,1.2922e+09
136092,145464,53638,1.2922e+09
136111,145484,53639,1.2922e+09
136130,145503,53640,1.2922e+09
136148,145522,53641,1.2922e+09
136167,145541,53642,1.2922e+09
136186,145560,53643,1.2922e+09
136205,145579,53644,1.2922e+09
136224,145598,53645,1.2922e+09
136244,145618,53646,1.2922e+09
136264,145637,53647,1.2922e+09
136284,145656,53648,1.2922e+09
136304,145675,53649,1.2922e+09
136324,145693,53650,1.2922e+09
136344,145712,53651,1.2922e+09
136363,145730,53652,1.2922e+09
136384,145750,53653,1.2922e+09
136404,145768,53654,1.2922e+09
136425,145786,53655,1.2922e+09
136445,145805,53656,1.2922e+09
136466,145824,53657,1.2922e+09
136487,145842,53658,1.2922e+09
136507,145861,53659,1.2922e+09
136527,145879,53660,1.2922e+09
136548,145897,53661,1.2922e+09
136567,145915,53662,1.2922e+09
136588,145933,53663,1.2922e+09
136608,145951,53664,1.2922e+09
136629,145969,53665,1.2922e+09
136650,145987,53666,1.2922e+09
136670,146005,53667,1.2922e+09
136691,146024,53668,1.2922e+09
136712,146042,53669,1.2922e+09
136733,146060,53670,1.2922e+09
136753,146078,53671,1.2922e+09
136774,146096,53672,1.2922e+09
136794,146114,53673,1.2922e+09
136814,146132,53674,1.2922e+09
136834,146150,53675,1.2922e+09
136854,146168,53676,1.2922e+09
136875,146186,53677,1.2922e+09
136896,146205,53678,1.2922e+09
136916,146224,53679,1.2922e+09
136937,146242,53680,1.2922e+09
136957,146260,53681,1.2922e+09
136977,146278,53682,1.2922e+09
136997,146296,53683,1.2922e+09
137017,146314,53684,1.2922e+09
137037,146331,53685,1.2922e+09
137057,146350,53686,1.2922e+09
137076,146368,53687,1.2922e+09
137097,146386,53688,1.2922e+09
137118,146405,53689,1.2922e+09
137138,146424,53690,1.2922e+09
137157,146442,53691,1.2922e+09
137178,146461,53692,1.2922e+09
137197,146480,53693,1.2922e+09
137217,146498,53694,1.2922e+09
137237,146517,53695,1.2922e+09
137256,146535,53696,1.2922e+09
137276,146553,53697,1.2922e+09
137296,146572,53698,1.2922e+09
137316,146591,53699,1.2922e+09
137336,146609,53700,1.2922e+09
137356,146627,53701,1.2922e+09
137375,146645,53702,1.2922e+09
137395,146663,53703,1.2922e+09
137414,146681,53704,1.2922e+09
137434,146699,53705,1.2922e+09
137454,146717,53706,1.2922e+09
137473,146734,53707,1.2922e+09
137494,146752,53708,1.2922e+09
137514,146770,53709,1.2922e+09
137534,146788,53710,1.2922e+09
137553,146805,53711,1.2922e+09
137573,146822,53712,1.2922e+09
137593,146840,53713,1.2922e+09
137613,146856,53714,1.2922e+09
137633,146873,53715,1.2922e+09
137653,146890,53716,1.2922e+09
137673,146907,53717,1.2922e+09
137693,146924,53718,1.2922e+09
137714,146941,53719,1.2922e+09
137734,146957,53720,1.2922e+09
137755,146974,53721,1.2922e+09
137776,146990,53722,1.2922e+09
137796,147006,53723,1.2922e+09
137816,147021,53724,1.2922e+09
137837,147037,53725,1.2922e+09
137858,147053,53726,1.2922e+09
137879,147068,53727,1.2922e+09
137900,147084,53728,1.2922e+09
137921,147098,53729,1.2922e+09
137942,147114,53730,1.2922e+09
137963,147128,53731,1.2922e+09
137984,147143,53732,1.2922e+09
138005,147157,53733,1.2922e+09
138026,147172,53734,1.2922e+09
138048,147186,53735,1.2922e+09
138069,147200,53736,1.2922e+09
138091,147214,53737,1.2922e+09
138112,147228,53738,1.2922e+09
138134,147241,53739,1.2922e+09
138155,147255,53740,1.2922e+09
138197,147282,53742,1.2922e+09
138219,147295,53743,1.2922e+09
138240,147308,53744,1.2922e+09
138262,147321,53745,1.2922e+09
138283,147334,53746,1.2922e+09
138304,147346,53747,1.2922e+09
138326,147359,53748,1.2922e+09
138347,147372,53749,1.2922e+09
138368,147384,53750,1.2922e+09
138390,147396,53751,1.2922e+09
138411,147408,53752,1.2922e+09
138432,147420,53753,1.2922e+09
138453,147432,53754,1.2922e+09
138475,147444,53755,1.2922e+09
138495,147456,53756,1.2922e+09
138516,147469,53757,1.2922e+09
138538,147481,53758,1.2922e+09
138559,147494,53759,1.2922e+09
138580,147507,53760,1.2922e+09
138600,147520,53761,1.2922e+09
138621,147533,53762,1.2922e+09
138642,147546,53763,1.2922e+09
138663,147559,53764,1.2922e+09
138684,147573,53765,1.2922e+09
138705,147586,53766,1.2922e+09
138726,147600,53767,1.2922e+09
138746,147614,53768,1.2922e+09
138767,147628,53769,1.2922e+09
138788,147642,53770,1.2922e+09
138809,147656,53771,1.2922e+09
138829,147671,53772,1.2922e+09
138850,147686,53773,1.2922e+09
138871,147701,53774,1.2922e+09
138892,147716,53775,1.2922e+09
138912,147732,53776,1.2922e+09
138933,147747,53777,1.2922e+09
138953,147763,53778,1.2922e+09
138974,147779,53779,1.2922e+09
138994,147795,53780,1.2922e+09
139014,147811,53781,1.2922e+09
139034,147827,53782,1.2922e+09
139054,147843,53783,1.2922e+09
139075,147861,53784,1.2922e+09
139095,147878,53785,1.2922e+09
139115,147896,53786,1.2922e+09
139135,147913,53787,1.2922e+09
139155,147932,53788,1.2922e+09
139175,147949,53789,1.2922e+09
139195,147967,53790,1.2922e+09
139215,147985,53791,1.2922e+09
139234,148004,53792,1.2922e+09
139254,148023,53793,1.2922e+09
139273,148042,53794,1.2922e+09
139293,148061,53795,1.2922e+09
139313,148080,53796,1.2922e+09
139331,148099,53797,1.2922e+09
139351,148119,53798,1.2922e+09
139370,148138,53799,1.2922e+09
139389,148158,53800,1.2922e+09
139408,148178,53801,1.2922e+09
139427,148198,53802,1.2922e+09
139446,148218,53803,1.2922e+09
139465,148238,53804,1.2922e+09
139483,148258,53805,1.2922e+09
139502,148279,53806,1.2922e+09
139520,148299,53807,1.2922e+09
139539,148319,53808,1.2922e+09
139558,148339,53809,1.2922e+09
139575,148360,53810,1.2922e+09
139594,148380,53811,1.2922e+09
139611,148400,53812,1.2922e+09
139630,148420,53813,1.2922e+09
139648,148441,53814,1.2922e+09
139666,148461,53815,1.2922e+09
139684,148482,53816,1.2922e+09
139703,148502,53817,1.2922e+09
139720,148522,53818,1.2922e+09
139738,148542,53819,1.2922e+09
139756,148562,53820,1.2922e+09
139774,148582,53821,1.2922e+09
139792,148602,53822,1.2922e+09
139810,148622,53823,1.2922e+09
139828,148642,53824,1.2922e+09
139846,148662,53825,1.2922e+09
139865,148682,53826,1.2922e+09
139883,148702,53827,1.2922e+09
139901,148722,53828,1.2922e+09
139920,148742,53829,1.2922e+09
139938,148762,53830,1.2922e+09
139957,148782,53831,1.2922e+09
139976,148803,53832,1.2922e+09
139994,148823,53833,1.2922e+09
140012,148843,53834,1.2922e+09
140031,148864,53835,1.2922e+09
140050,148884,53836,1.2922e+09
140068,148904,53837,1.2922e+09
140087,148924,53838,1.2922e+09
140105,148944,53839,1.2922e+09
140124,148964,53840,1.2922e+09
140161,149004,53842,1.2922e+09
140180,149024,53843,1.2922e+09
140198,149043,53844,1.2922e+09
140218,149064,53845,1.2922e+09
140237,149084,53846,1.2922e+09
140255,149104,53847,1.2922e+09
140274,149124,53848,1.2922e+09
140292,149144,53849,1.2922e+09
140310,149164,53850,1.2922e+09
140328,149184,53851,1.2922e+09
140346,149205,53852,1.2922e+09
140364,149226,53853,1.2922e+09
140383,149247,53854,1.2922e+09
140401,149269,53855,1.2922e+09
140420,149290,53856,1.2922e+09
140439,149312,53857,1.2922e+09
140456,149333,53858,1.2922e+09
140475,149355,53859,1.2922e+09
140492,149377,53860,1.2922e+09
140510,149398,53861,1.2922e+09
140527,149420,53862,1.2922e+09
140544,149442,53863,1.2922e+09
140561,149464,53864,1.2922e+09
140579,149486,53865,1.2922e+09
140596,149508,53866,1.2922e+09
140614,149531,53867,1.2922e+09
140631,149554,53868,1.2922e+09
140648,149576,53869,1.2922e+09
140664,149598,53870,1.2922e+09
140680,149621,53871,1.2922e+09
140696,149642,53872,1.2922e+09
140712,149665,53873,1.2922e+09
140728,149687,53874,1.2922e+09
140744,149709,53875,1.2922e+09
140759,149732,53876,1.2922e+09
140774,149755,53877,1.2922e+09
140789,149777,53878,1.2922e+09
140804,149800,53879,1.2922e+09
140819,149822,53880,1.2922e+09
140833,149844,53881,1.2922e+09
140847,149868,53882,1.2922e+09
140861,149889,53883,1.2922e+09
140874,149912,53884,1.2922e+09
140888,149935,53885,1.2922e+09
140901,149957,53886,1.2922e+09
140914,149980,53887,1.2922e+09
140927,150002,53888,1.2922e+09
140940,150025,53889,1.2922e+09
140952,150048,53890,1.2922e+09
140964,150071,53891,1.2922e+09
140976,150093,53892,1.2922e+09
140988,150116,53893,1.2922e+09
141000,150138,53894,1.2922e+09
141011,150161,53895,1.2922e+09
141022,150184,53896,1.2922e+09
141044,150228,53898,1.2922e+09
141055,150251,53899,1.2922e+09
141066,150273,53900,1.2922e+09
141077,150296,53901,1.2922e+09
141088,150318,53902,1.2922e+09
141099,150341,53903,1.2922e+09
141111,150364,53904,1.2922e+09
141122,150386,53905,1.2922e+09
141133,150409,53906,1.2922e+09
141144,150431,53907,1.2922e+09
141155,150453,53908,1.2922e+09
141166,150476,53909,1.2922e+09
141178,150498,53910,1.2922e+09
141189,150520,53911,1.2922e+09
141200,150542,53912,1.2922e+09
141213,150565,53913,1.2922e+09
141224,150587,53914,1.2922e+09
141237,150610,53915,1.2922e+09
141250,150633,53916,1.2922e+09
141262,150654,53917,1.2922e+09
141275,150677,53918,1.2922e+09
141287,150698,53919,1.2922e+09
141300,150720,53920,1.2922e+09
141313,150742,53921,1.2922e+09
141326,150764,53922,1.2922e+09
141340,150785,53923,1.2922e+09
141354,150807,53924,1.2922e+09
141367,150828,53925,1.2922e+09
141381,150849,53926,1.2922e+09
141395,150870,53927,1.2922e+09
141409,150891,53928,1.2922e+09
141423,150912,53929,1.2922e+09
141437,150932,53930,1.2922e+09
141451,150952,53931,1.2922e+09
141466,150972,53932,1.2922e+09
141480,150992,53933,1.2922e+09
141494,151012,53934,1.2922e+09
141510,151032,53935,1.2922e+09
141524,151052,53936,1.2922e+09
141539,151072,53937,1.2922e+09
141555,151092,53938,1.2922e+09
141571,151111,53939,1.2922e+09
141587,151131,53940,1.2922e+09
141603,151150,53941,1.2922e+09
141619,151169,53942,1.2922e+09
141635,151188,53943,1.2922e+09
141652,151207,53944,1.2922e+09
141669,151226,53945,1.2922e+09
141686,151244,53946,1.2922e+09
141703,151263,53947,1.2922e+09
141720,151281,53948,1.2922e+09
141737,151300,53949,1.2922e+09
141755,151318,53950,1.2922e+09
141772,151336,53951,1.2922e+09
141790,151354,53952,1.2922e+09
141808,151372,53953,1.2922e+09
141826,151390,53954,1.2922e+09
141844,151408,53955,1.2922e+09
141862,151426,53956,1.2922e+09
141880,151444,53957,1.2922e+09
141899,151461,53958,1.2922e+09
141917,151478,53959,1.2922e+09
141936,151495,53960,1.2922e+09
141954,151512,53961,1.2922e+09
141973,151528,53962,1.2922e+09
141992,151545,53963,1.2922e+09
142012,151561,53964,1.2922e+09
142051,151594,53966,1.2922e+09
142070,151609,53967,1.2922e+09
142090,151624,53968,1.2922e+09
142110,151640,53969,1.2922e+09
142130,151654,53970,1.2922e+09
142150,151669,53971,1.2922e+09
142171,151684,53972,1.2922e+09
142191,151698,53973,1.2922e+09
142211,151713,53974,1.2922e+09
142232,151727,53975,1.2922e+09
142252,151741,53976,1.2922e+09
142272,151755,53977,1.2922e+09
142293,151768,53978,1.2922e+09
142313,151782,53979,1.2922e+09
142334,151795,53980,1.2922e+09
142355,151808,53981,1.2922e+09
142375,151821,53982,1.2922e+09
142397,151834,53983,1.2922e+09
142418,151847,53984,1.2922e+09
142439,151860,53985,1.2922e+09
142460,151873,53986,1.2922e+09
142481,151885,53987,1.2922e+09
142503,151898,53988,1.2922e+09
142524,151910,53989,1.2922e+09
142545,151922,53990,1.2922e+09
142567,151934,53991,1.2922e+09
142588,151946,53992,1.2922e+09
142610,151958,53993,1.2922e+09
142631,151969,53994,1.2922e+09
142652,151981,53995,1.2922e+09
142674,151992,53996,1.2922e+09
142695,152003,53997,1.2922e+09
142716,152014,53998,1.2922e+09
142738,152024,53999,1.2922e+09
142759,152035,54000,1.2922e+09
142780,152046,54001,1.2922e+09
142801,152057,54002,1.2922e+09
142823,152069,54003,1.2922e+09
142844,152080,54004,1.2922e+09
142866,152092,54005,1.2922e+09
142887,152104,54006,1.2922e+09
142908,152115,54007,1.2922e+09
142930,152127,54008,1.2922e+09
142950,152138,54009,1.2922e+09
142971,152150,54010,1.2922e+09
142992,152162,54011,1.2922e+09
143012,152174,54012,1.2922e+09
143033,152186,54013,1.2922e+09
143054,152199,54014,1.2922e+09
143075,152212,54015,1.2922e+09
143096,152224,54016,1.2922e+09
143116,152237,54017,1.2922e+09
143137,152250,54018,1.2922e+09
143157,152262,54019,1.2922e+09
143178,152275,54020,1.2922e+09
143198,152288,54021,1.2922e+09
143218,152300,54022,1.2922e+09
143239,152313,54023,1.2922e+09
143259,152326,54024,1.2922e+09
143279,152339,54025,1.2922e+09
143299,152352,54026,1.2922e+09
143320,152365,54027,1.2922e+09
143340,152377,54028,1.2922e+09
143360,152390,54029,1.2922e+09
143380,152403,54030,1.2922e+09
143400,152416,54031,1.2922e+09
143419,152428,54032,1.2922e+09
143439,152441,54033,1.2922e+09
143459,152453,54034,1.2922e+09
143478,152466,54035,1.2922e+09
143498,152478,54036,1.2922e+09
143517,152490,54037,1.2922e+09
143536,152502,54038,1.2922e+09
143556,152516,54039,1.2922e+09
143576,152528,54040,1.2922e+09
143595,152539,54041,1.2922e+09
143615,152551,54042,1.2922e+09
143634,152562,54043,1.2922e+09
143653,152574,54044,1.2922e+09
143672,152585,54045,1.2922e+09
143691,152596,54046,1.2922e+09
143710,152606,54047,1.2922e+09
143728,152616,54048,1.2922e+09
143747,152625,54049,1.2922e+09
143765,152634,54050,1.2922e+09
143783,152642,54051,1.2922e+09
143800,152651,54052,1.2922e+09
143818,152660,54053,1.2922e+09
143835,152667,54054,1.2922e+09
143853,152675,54055,1.2922e+09
143870,152682,54056,1.2922e+09
143887,152689,54057,1.2922e+09
143903,152696,54058,1.2922e+09
143919,152701,54059,1.2922e+09
143935,152707,54060,1.2922e+09
143950,152712,54061,1.2922e+09
143965,152716,54062,1.2922e+09
143980,152721,54063,1.2922e+09
143995,152724,54064,1.2922e+09
144009,152728,54065,1.2922e+09
144023,152729,54066,1.2922e+09
144037,152730,54067,1.2922e+09
144050,152731,54068,1.2922e+09
144063,152730,54069,1.2922e+09
144076,152730,54070,1.2922e+09
144089,152729,54071,1.2922e+09
144102,152728,54072,1.2922e+09
144115,152727,54073,1.2922e+09
144127,152725,54074,1.2922e+09
144139,152723,54075,1.2922e+09
144150,152720,54076,1.2922e+09
144160,152718,54077,1.2922e+09
144171,152714,54078,1.2922e+09
144181,152711,54079,1.2922e+09
144192,152708,54080,1.2922e+09
144202,152704,54081,1.2922e+09
144212,152701,54082,1.2922e+09
144223,152697,54083,1.2922e+09
144233,152694,54084,1.2922e+09
144243,152690,54085,1.2922e+09
144253,152686,54086,1.2922e+09
144262,152682,54087,1.2922e+09
144271,152677,54088,1.2922e+09
144280,152673,54089,1.2922e+09
144289,152668,54090,1.2922e+09
144297,152664,54091,1.2922e+09
